time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010443399637	8.46292	0.243462	0	0.0287602	0	radar	6.89903e-310	8.46292	0.243462	8.6	0.25	-3.00029	0
1477010443449633	8.4485	0.251375	-0.000718136	0.0287602	-2.08167e-17	lidar	0.000275962	8.44818	0.251553	8.45	0.25	-3.00027	0
1477010443499690	8.47147	0.248796	-0.00562322	0.0287633	2.858e-07	radar	0.125948	8.56759	0.241943	8.45	0.25	0	0
1477010443549747	8.46434	0.250973	-0.00872107	0.0287375	-3.25357e-06	lidar	0.00656087	8.45582	0.253997	8.45	0.25	0	0
1477010443604698	8.37861	0.249046	-1.16205	0.0287486	1.00367e-06	radar	14.3786	8.42544	0.254042	8.35	0.25	-1.81979	0
1477010443659650	8.30679	0.24821	-1.18607	0.0239271	-0.00115208	lidar	0.301068	8.23962	0.24916	8.25	0.25	-1.81978	0
1477010443709653	8.10164	0.233507	-1.88781	0.0951097	0.0187584	radar	18.1824	7.93286	0.188391	8.05	0.2	-3.99976	-0.99994
1477010443759657	7.99062	0.19679	-1.95348	0.24819	0.061608	lidar	1.49824	7.84073	0.159858	7.85	0.15	-3.99972	-0.99993
1477010443809660	7.80356	0.282172	-2.54814	-0.511059	-0.276029	radar	8.01454	7.61269	0.155818	7.7	0.15	-2.99982	0
1477010443859663	7.65739	0.216408	-2.6503	-0.107614	-0.102223	lidar	1.34039	7.54016	0.159641	7.55	0.15	-2.99982	0
1477010443914714	7.54975	0.209414	-2.43248	-0.0923284	-0.125183	radar	0.842691	7.50815	0.0953827	7.45	0.100001	-1.8165	-0.908239
1477010443969766	7.40191	0.110645	-2.42417	0.138926	0.0266165	lidar	0.85716	7.3426	0.0345312	7.35	0.0500011	-1.81648	-0.90823
1477010444024741	7.24068	0.0906687	-2.73631	0.123527	-0.061489	radar	1.29634	7.20598	0.00492725	7.2	9.49949e-07	-2.72851	-0.909507
1477010444079717	7.08711	0.00694012	-2.76559	0.230878	0.0683703	lidar	0.401263	7.05406	-0.0533413	7.05	-0.0499992	-2.72849	-0.909499
1477010444134693	6.98478	-0.108249	-2.34692	0.428732	0.521313	radar	4.02745	6.74585	-0.143185	6.95	-0.15	-1.81898	-1.81898
1477010444189670	6.86852	-0.206582	-2.38756	0.525812	0.633352	lidar	0.241003	6.84972	-0.258748	6.85	-0.25	-1.81896	-1.81897
1477010444239651	6.75643	-0.276578	-2.46806	0.546743	0.569183	radar	0.329641	6.66966	-0.346668	6.75	-0.349999	-2.00076	-2.00075
1477010444289632	6.65284	-0.388353	-2.54465	0.641122	0.682379	lidar	0.402012	6.64329	-0.462604	6.65	-0.449999	-2.00076	-2.00075
1477010444339690	6.60995	-0.552242	-2.38497	0.955576	1.38722	radar	3.80574	6.60862	-0.557035	6.6	-0.549999	-0.998836	-1.99769
1477010444389748	6.54956	-0.651316	-2.3817	1.02604	1.38974	lidar	0.00621901	6.56029	-0.650892	6.55	-0.65	-0.99884	-1.99769
1477010444444769	6.50553	-0.81581	-2.46182	1.22914	1.67107	radar	0.775667	6.40696	-0.842921	6.5	-0.85	-0.908747	-3.63498
1477010444499791	6.46539	-0.97803	-2.56041	1.34579	1.7022	lidar	0.361524	6.45805	-1.05268	6.45	-1.05	-0.908739	-3.63494
1477010444554767	6.35928	-1.00985	-2.21307	1.13159	1.04829	radar	8.22407	6.38626	-1.15695	6.35	-1.15	-1.81897	-1.81898
1477010444609744	6.2965	-1.15917	-2.34571	1.19225	1.04113	lidar	0.625046	6.25499	-1.25007	6.25	-1.25	-1.81896	-1.81896
1477010444664705	6.38807	-1.37619	-2.3822	1.60142	1.69805	radar	26.5173	6.43125	-1.48148	6.3	-1.45	0.909739	-3.63894
1477010444719667	6.38719	-1.55421	-2.54909	1.69799	1.6974	lidar	0.721438	6.36328	-1.65656	6.35	-1.65	0.909727	-3.63891
1477010444769692	6.33903	-1.58056	-1.87354	1.61651	1.38196	radar	10.8035	6.3228	-1.81431	6.3	-1.8	-0.999494	-2.9985
1477010444819718	6.31788	-1.75237	-2.11418	1.6598	1.33668	lidar	2.75972	6.24641	-1.95075	6.25	-1.95	-0.999489	-2.99847
1477010444869719	6.35466	-1.95168	-2.61546	1.78491	1.44152	radar	5.87926	6.31851	-2.10969	6.3	-2.1	0.999984	-2.99994
1477010444919720	6.37262	-2.12303	-2.74891	1.83726	1.41232	lidar	0.867403	6.34644	-2.23829	6.35	-2.25	0.999979	-2.99994
1477010444974743	6.36467	-2.23385	-2.3404	1.84424	1.29677	radar	5.05882	6.32593	-2.40018	6.35	-2.4	0	-2.72613
1477010445029767	6.38323	-2.41297	-2.49277	1.88193	1.25291	lidar	1.28691	6.34927	-2.55175	6.35	-2.55	0	-2.72611
1477010445084742	6.42855	-2.57982	-2.66633	1.94199	1.24493	radar	0.709869	6.43125	-2.71878	6.4	-2.7	0.909499	-2.72851
1477010445139717	6.4683	-2.75293	-2.75868	1.98258	1.21207	lidar	0.594036	6.43257	-2.84245	6.45	-2.85	0.909503	-2.72851
1477010445189758	6.48649	-2.85672	-2.39025	2.00816	1.16094	radar	3.3412	6.46536	-3.00452	6.45	-3	0	-2.99754
1477010445239799	6.51081	-3.01861	-2.50423	2.02207	1.11195	lidar	1.38771	6.44119	-3.14955	6.45	-3.15	0	-2.99754
1477010445294720	6.56898	-3.17522	-2.64957	2.06639	1.09536	radar	0.725891	6.52249	-3.32007	6.5	-3.3	0.910402	-2.7312
1477010445349641	6.61413	-3.34787	-2.73251	2.08686	1.05344	lidar	1.05613	6.5453	-3.45745	6.55	-3.45	0.910402	-2.7312
1477010445404670	6.69668	-3.51057	-2.95916	2.13615	1.04761	radar	0.838933	6.6358	-3.59197	6.65	-3.6	1.81722	-2.72583
1477010445459700	6.77559	-3.67618	-3.01164	2.17213	1.02471	lidar	0.399464	6.76011	-3.75457	6.75	-3.75	1.81721	-2.72581
1477010445514767	6.84262	-3.79678	-2.70715	2.21234	1.00367	radar	1.80946	6.83625	-3.92723	6.8	-3.9	0.907988	-2.72396
1477010445569835	6.91109	-3.9563	-2.7635	2.23348	0.968934	lidar	0.822917	6.85997	-4.05805	6.85	-4.05	0.907976	-2.72393
1477010445624820	6.97919	-4.07168	-2.56225	2.27008	0.95044	radar	1.13402	6.86943	-4.18507	6.9	-4.2	0.909334	-2.72801
1477010445679806	7.03703	-4.22722	-2.60876	2.27807	0.906561	lidar	1.41295	6.94332	-4.34473	6.95	-4.35	0.90933	-2.72799
1477010445734748	7.08793	-4.3124	-2.13846	2.31194	0.88721	radar	3.9451	7.05156	-4.49706	7	-4.45	0.910054	-1.8201
1477010445789690	7.13631	-4.44101	-2.16882	2.32048	0.847929	lidar	1.28534	7.04099	-4.55018	7.05	-4.55	0.910054	-1.8201
1477010445844738	7.21327	-4.5481	-2.24828	2.35255	0.833915	radar	0.570236	7.10252	-4.67934	7.1	-4.7	0.908302	-2.72489
1477010445899786	7.26241	-4.69458	-2.28667	2.34443	0.781127	lidar	2.47646	7.14735	-4.86125	7.15	-4.85	0.908297	-2.72489
1477010445954759	7.3792	-4.83928	-2.77299	2.37194	0.767826	radar	3.89097	7.3138	-5.05204	7.25	-5	1.81907	-2.72861
1477010446009732	7.44386	-5.00159	-2.79411	2.35687	0.71162	lidar	2.58678	7.30424	-5.15404	7.35	-5.15	1.81907	-2.72861
1477010446064786	7.52114	-5.11074	-2.60691	2.37627	0.691244	radar	1.46007	7.29446	-5.23429	7.4	-5.3	0.908194	-2.7246
1477010446119841	7.57758	-5.27676	-2.63768	2.35048	0.627846	lidar	2.95521	7.44737	-5.45308	7.45	-5.45	0.90819	-2.72457
1477010446174794	7.6703	-5.39444	-2.61487	2.36992	0.612464	radar	0.70876	7.63082	-5.61863	7.55	-5.55	1.81974	-1.81974
1477010446229748	7.73842	-5.54255	-2.63526	2.35687	0.566123	lidar	1.51741	7.64356	-5.66706	7.65	-5.65	1.81972	-1.81972
1477010446284703	7.8169	-5.64736	-2.51715	2.37215	0.550134	radar	0.909426	7.60376	-5.74774	7.7	-5.8	0.90983	-2.72951
1477010446339659	7.86777	-5.80406	-2.53525	2.34195	0.490468	lidar	2.4967	7.7342	-5.95374	7.75	-5.95	0.909826	-2.72948
1477010446389694	7.99382	-5.9502	-3.14736	2.35685	0.483436	radar	6.23217	7.82165	-6.06822	7.85	-6.1	1.9986	-2.9979
1477010446439730	8.06454	-6.11355	-3.16524	2.33004	0.432704	lidar	1.77025	7.95703	-6.24328	7.95	-6.25	1.99858	-2.99787
1477010446494754	8.15491	-6.23037	-2.84367	2.34017	0.417064	radar	2.26914	8.17338	-6.44684	8.05	-6.35	1.81738	-1.81739
1477010446549779	8.23458	-6.37656	-2.85374	2.32907	0.383097	lidar	0.738123	8.15891	-6.45335	8.15	-6.45	1.81737	-1.81737
1477010446604767	8.31447	-6.48277	-2.66749	2.33815	0.370631	radar	1.07201	8.08628	-6.51855	8.2	-6.6	0.909293	-2.72787
1477010446659755	8.37113	-6.63851	-2.67928	2.30851	0.321044	lidar	1.62921	8.25411	-6.74791	8.25	-6.75	0.909293	-2.72787
1477010446714702	8.46109	-6.75425	-2.71053	2.31743	0.31262	radar	0.48714	8.25648	-6.78122	8.35	-6.85	1.81994	-1.81993
1477010446769649	8.53087	-6.89408	-2.7139	2.30218	0.280627	lidar	0.721907	8.44494	-6.95805	8.45	-6.95	1.81993	-1.81993
1477010446819646	8.60447	-6.99385	-2.64365	2.30722	0.271556	radar	0.546832	8.39359	-7.01743	8.5	-7.1	1.00006	-3.00018
1477010446869643	8.65332	-7.13753	-2.6586	2.27644	0.227742	lidar	1.39567	8.54925	-7.24433	8.55	-7.25	1.00006	-3.00018
1477010446919691	8.76773	-7.28018	-3.11804	2.28423	0.226303	radar	3.76709	8.64403	-7.39047	8.65	-7.4	1.99807	-2.99712
1477010446969739	8.8321	-7.44123	-3.13437	2.25395	0.184857	lidar	1.22628	8.73559	-7.5421	8.75	-7.55	1.99808	-2.99712
1477010447024687	8.89258	-7.54328	-2.56731	2.24866	0.16575	radar	5.55038	8.87176	-7.71912	8.8	-7.65	0.909955	-1.8199
1477010447079636	8.94452	-7.68699	-2.57527	2.2219	0.130047	lidar	0.907889	8.84538	-7.75497	8.85	-7.75	0.909946	-1.81988
1477010447129681	9.02639	-7.80735	-2.73614	2.22294	0.125399	radar	0.635972	8.88333	-7.88636	8.9	-7.9	0.999086	-2.9973
1477010447179726	9.0693	-7.95496	-2.74959	2.18904	0.0855078	lidar	1.1825	8.95966	-8.0381	8.95	-8.05	0.999095	-2.9973
1477010447234713	9.11019	-8.04322	-2.28764	2.17985	0.0688059	radar	3.90381	8.8564	-8.01424	9	-8.15	0.909309	-1.8186
1477010447289701	9.14928	-8.1774	-2.30099	2.15092	0.0365653	lidar	0.777638	9.05896	-8.24314	9.05	-8.25	0.909301	-1.81859
1477010447339681	9.23139	-8.30908	-2.63542	2.15052	0.0361392	radar	1.91174	9.17781	-8.47056	9.1	-8.4	1.0004	-3.00119
1477010447389662	9.26355	-8.45883	-2.65735	2.11129	-0.0042089	lidar	1.25176	9.15332	-8.54857	9.15	-8.55	1.00038	-3.00117
1477010447444637	9.30866	-8.56321	-2.31614	2.09772	-0.0203862	radar	2.08506	9.22922	-8.6898	9.2	-8.65	0.909508	-1.819
1477010447499613	9.33893	-8.70395	-2.33545	2.06311	-0.0531665	lidar	0.802022	9.24541	-8.76863	9.25	-8.75	0.9095	-1.81899
1477010447549622	9.46778	-8.91199	-3.51536	2.07729	-0.0276204	radar	22.2402	9.37748	-9.00609	9.35	-8.95	1.99965	-3.99928
1477010447599631	9.52294	-9.09381	-3.53709	2.04611	-0.0571056	lidar	0.588241	9.44703	-9.15328	9.45	-9.15	1.99964	-3.99928
1477010447649652	9.5508	-9.20816	-2.93196	2.01611	-0.0930372	radar	6.56766	9.50096	-9.25642	9.5	-9.25	0.999584	-1.99917
1477010447699673	9.59571	-9.34856	-2.93324	1.99794	-0.106431	lidar	0.174192	9.54157	-9.35195	9.55	-9.35	0.999584	-1.99917
1477010447749669	9.63133	-9.45882	-2.67047	1.9824	-0.119264	radar	1.45866	9.47534	-9.42627	9.55	-9.5	0	-3.00023
1477010447799666	9.64758	-9.60801	-2.69344	1.94476	-0.150536	lidar	0.730685	9.54779	-9.64959	9.55	-9.65	0	-3.0002
1477010447849716	9.70858	-9.7587	-2.91868	1.93976	-0.14566	radar	0.984721	9.69942	-9.88416	9.6	-9.8	0.999005	-2.997
1477010447899766	9.73115	-9.91281	-2.93284	1.90865	-0.169124	lidar	0.469442	9.64606	-9.9341	9.65	-9.95	0.998995	-2.997
1477010447954720	9.75247	-10.0286	-2.54518	1.88422	-0.189258	radar	2.75796	9.60087	-9.96395	9.7	-10.05	0.909855	-1.81969
1477010448009675	9.78288	-10.1603	-2.5356	1.86726	-0.195587	lidar	0.132827	9.73801	-10.1396	9.75	-10.15	0.909847	-1.81969
1477010448059664	9.82618	-10.2958	-2.61052	1.85844	-0.194189	radar	0.531801	9.92627	-10.4745	9.75	-10.3	0	-3.00065
1477010448109654	9.83383	-10.4413	-2.63525	1.82478	-0.217653	lidar	0.448048	9.75524	-10.4732	9.75	-10.45	0	-3.00063
1477010448164710	9.87322	-10.5955	-2.81787	1.81617	-0.211416	radar	0.958907	9.71825	-10.5087	9.8	-10.6	0.90817	-2.72451
1477010448219767	9.89504	-10.7519	-2.82324	1.79362	-0.22208	lidar	0.117259	9.85048	-10.7526	9.85	-10.75	0.908161	-2.72448
1477010448274697	9.91035	-10.8777	-2.53513	1.76921	-0.238821	radar	1.38559	9.88465	-10.9383	9.85	-10.9	0	-2.73074
1477010448329628	9.91015	-11.0285	-2.5552	1.7355	-0.258958	lidar	0.344876	9.83614	-11.041	9.85	-11.05	0	-2.73073
1477010448379634	9.93005	-11.1626	-2.63414	1.72274	-0.25749	radar	0.168559	9.83952	-11.1692	9.85	-11.2	0	-2.99965
1477010448429641	9.91985	-11.3143	-2.67125	1.68584	-0.281118	lidar	0.429311	9.84568	-11.3496	9.85	-11.35	0	-2.99961
1477010448479667	9.93421	-11.4564	-2.72729	1.67121	-0.280855	radar	0.129894	9.87961	-11.5637	9.85	-11.5	0	-2.99843
1477010448529693	9.91606	-11.61	-2.76087	1.63324	-0.3044	lidar	0.462941	9.83206	-11.6307	9.85	-11.65	0	-2.99843
1477010448579678	9.88463	-11.6843	-2.06904	1.57938	-0.358684	radar	10.3629	9.85311	-11.8523	9.8	-11.75	-1.0003	-2.00061
1477010448629664	9.84806	-11.8114	-2.1204	1.53273	-0.386866	lidar	0.675008	9.74928	-11.8442	9.75	-11.85	-1.00029	-2.00059
1477010448679644	9.84129	-11.9319	-2.25043	1.51436	-0.383528	radar	0.470637	9.69694	-11.9706	9.7	-12	-1.0004	-3.00119
1477010448729625	9.78376	-12.0825	-2.33966	1.4547	-0.42327	lidar	1.35766	9.65354	-12.1497	9.65	-12.15	-1.00039	-3.00116
1477010448779630	9.7543	-12.1758	-2.05248	1.41115	-0.453943	radar	2.56268	9.72311	-12.3964	9.6	-12.25	-0.999885	-1.99981
1477010448829636	9.68732	-12.3082	-2.13794	1.35005	-0.491349	lidar	1.2839	9.54859	-12.3478	9.55	-12.35	-0.999884	-1.99979
1477010448879685	9.63647	-12.3595	-1.6588	1.2843	-0.545414	radar	6.45744	9.39039	-12.3902	9.45	-12.45	-1.99803	-1.99805
1477010448929734	9.54475	-12.4856	-1.80148	1.20556	-0.595223	lidar	2.36925	9.36086	-12.5501	9.35	-12.55	-1.99804	-1.99804
1477010448984693	9.50198	-12.5837	-1.82656	1.16902	-0.598741	radar	0.192345	9.34456	-12.7106	9.3	-12.65	-0.909773	-1.81953
1477010449039652	9.39554	-12.718	-1.97961	1.08845	-0.644445	lidar	2.02051	9.22134	-12.7613	9.25	-12.75	-0.909773	-1.81954
1477010449089745	9.3112	-12.737	-1.33038	0.958797	-0.771171	radar	18.2945	9.15326	-13.0031	9.05	-12.85	-3.99257	-1.99629
1477010449139839	9.14975	-12.8726	-1.66518	0.839569	-0.847576	lidar	6.45801	8.84161	-12.9519	8.85	-12.95	-3.99253	-1.99627
1477010449194745	9.05486	-12.9252	-1.56106	0.739113	-0.913885	radar	3.8944	8.71632	-12.9613	8.75	-13	-1.8213	-0.910651
1477010449249651	8.89416	-13.0329	-1.84141	0.635902	-0.962813	lidar	3.37309	8.66358	-13.0431	8.65	-13.05	-1.8213	-0.910651
1477010449299701	8.75989	-13.0851	-1.90869	0.506865	-1.06439	radar	5.87413	8.54518	-13.1702	8.5	-13.1	-2.997	-0.999005
1477010449349751	8.57908	-13.171	-2.20481	0.414034	-1.09908	lidar	3.10864	8.35763	-13.1557	8.35	-13.15	-2.997	-0.998995
1477010449404748	8.36275	-13.218	-2.56396	0.249436	-1.23152	radar	8.4999	8.22926	-13.1698	8.2	-13.15	-2.72741	0
1477010449459745	8.17517	-13.2471	-2.69283	0.159813	-1.24988	lidar	1.5868	8.03583	-13.1513	8.05	-13.15	-2.72742	0
1477010449514693	8.0025	-13.2562	-2.79082	0.0705009	-1.27376	radar	1.02816	7.82914	-13.0525	7.9	-13.15	-2.72986	0
1477010449569641	7.83168	-13.2493	-2.82519	-0.0120428	-1.28422	lidar	0.615154	7.76538	-13.1647	7.75	-13.15	-2.72986	0
1477010449619676	7.7906	-13.2655	-2.21999	-0.0220973	-1.2056	radar	7.82606	7.66146	-13.3079	7.6	-13.2	-2.9979	-0.999304
1477010449669711	7.6088	-13.2782	-2.41669	-0.0735176	-1.19222	lidar	1.67034	7.44786	-13.2517	7.45	-13.25	-2.9979	-0.999304
1477010449724687	7.46392	-13.2582	-2.44842	-0.14375	-1.19552	radar	0.907327	7.21108	-13.0985	7.3	-13.25	-2.72846	0
1477010449779664	7.27691	-13.2496	-2.59294	-0.195772	-1.17978	lidar	0.889177	7.16011	-13.2382	7.15	-13.25	-2.72844	0
1477010449829700	7.09632	-13.1951	-2.95228	-0.275201	-1.20838	radar	3.2586	6.88472	-12.9588	7	-13.2	-2.99784	0.999284
1477010449879736	6.92253	-13.1591	-3.03296	-0.325233	-1.19706	lidar	0.350279	6.84891	-13.1493	6.85	-13.15	-2.99784	0.999284
1477010449934724	6.78441	-13.1174	-2.87148	-0.380253	-1.18234	radar	0.59788	6.77424	-13.2337	6.7	-13.1	-2.72787	0.909275
1477010449989712	6.61265	-13.0638	-2.93274	-0.433025	-1.17	lidar	0.203955	6.55759	-13.0679	6.55	-13.05	-2.72787	0.909284
1477010450044722	6.53427	-13.0365	-2.26965	-0.478954	-1.13711	radar	6.91817	6.40137	-13.0799	6.4	-13.05	-2.72678	0
1477010450099732	6.36829	-13.0024	-2.37972	-0.507938	-1.10498	lidar	0.949538	6.26174	-13.0534	6.25	-13.05	-2.72678	0
1477010450154684	6.25784	-12.9443	-2.3021	-0.563665	-1.09873	radar	0.275905	6.10143	-13.0076	6.1	-13	-2.72966	0.909888
1477010450209637	6.08423	-12.9005	-2.41775	-0.583627	-1.06009	lidar	1.49798	5.94198	-12.9494	5.95	-12.95	-2.72963	0.90988
1477010450259674	5.91917	-12.7905	-3.05801	-0.640162	-1.07327	radar	6.26473	5.79854	-12.8478	5.8	-12.85	-2.99777	1.99851
1477010450309711	5.75332	-12.7121	-3.1273	-0.666541	-1.04671	lidar	0.716178	5.65107	-12.7365	5.65	-12.75	-2.99778	1.99852
1477010450364717	5.66296	-12.6554	-2.48754	-0.704946	-1.01568	radar	7.12213	5.50547	-12.5721	5.55	-12.7	-1.81798	0.908995
1477010450419723	5.51979	-12.5878	-2.53769	-0.729801	-0.986175	lidar	0.69465	5.43839	-12.652	5.45	-12.65	-1.81799	0.908995
1477010450474743	5.38776	-12.4707	-2.84032	-0.782418	-0.987483	radar	1.32882	5.27506	-12.4782	5.3	-12.55	-2.72627	1.81753
1477010450529764	5.22995	-12.387	-2.88803	-0.79791	-0.950344	lidar	1.05762	5.1307	-12.4684	5.15	-12.45	-2.72625	1.8175
1477010450584712	5.13211	-12.2936	-2.68268	-0.842675	-0.940841	radar	0.733759	5.04446	-12.3808	5.05	-12.35	-1.8199	1.81989
1477010450639660	5.00154	-12.2002	-2.71343	-0.867362	-0.914735	lidar	0.492097	4.92985	-12.2499	4.95	-12.25	-1.81991	1.8199
1477010450689678	4.90334	-12.085	-2.79431	-0.911235	-0.912844	radar	0.420286	4.75061	-11.9803	4.85	-12.15	-1.99928	1.99929
1477010450739696	4.7982	-11.9937	-2.79778	-0.935631	-0.892743	lidar	0.409189	4.75915	-12.0666	4.75	-12.05	-1.99928	1.99928
1477010450794748	4.70371	-11.8632	-2.877	-0.983437	-0.892075	radar	0.119478	4.69113	-11.9084	4.7	-11.9	-0.908236	2.72471
1477010450849800	4.6258	-11.7314	-2.8664	-1.03556	-0.895312	lidar	0.0277187	4.64378	-11.7442	4.65	-11.75	-0.908231	2.7247
1477010450904754	4.58041	-11.6343	-2.4029	-1.08892	-0.898053	radar	3.00789	4.59746	-11.6205	4.6	-11.65	-0.909847	1.81971
1477010450959709	4.52769	-11.5255	-2.38215	-1.13801	-0.898444	lidar	0.135901	4.54975	-11.5706	4.55	-11.55	-0.909843	1.81969
1477010451009669	4.41308	-11.32	-3.48263	-1.16656	-0.881904	radar	18.4017	4.47442	-11.3673	4.5	-11.35	-1.0008	4.0032
1477010451059629	4.3749	-11.153	-3.46991	-1.22923	-0.90063	lidar	0.270693	4.44059	-11.1496	4.45	-11.15	-1.0008	4.00321
1477010451114691	4.37767	-11.0508	-2.55895	-1.30503	-0.930539	radar	12.7946	4.43713	-11.024	4.45	-11.05	0	1.81614
1477010451169754	4.37422	-10.912	-2.54418	-1.37606	-0.950704	lidar	0.379452	4.45136	-10.93	4.45	-10.95	0	1.81612
1477010451224789	4.35098	-10.765	-2.64622	-1.42883	-0.950478	radar	0.252148	4.44745	-10.786	4.45	-10.8	0	2.72555
1477010451279824	4.36747	-10.6195	-2.63654	-1.50343	-0.972972	lidar	0.525362	4.45788	-10.6457	4.45	-10.65	0	2.72554
1477010451334789	4.36498	-10.476	-2.66589	-1.55779	-0.973578	radar	0.238835	4.46329	-10.5756	4.45	-10.5	0	2.729
1477010451389755	4.38696	-10.3277	-2.66941	-1.62518	-0.987431	lidar	0.17858	4.44057	-10.3382	4.45	-10.35	0	2.72898
1477010451444763	4.40733	-10.1857	-2.6432	-1.68549	-0.993893	radar	0.172352	4.51895	-10.2367	4.5	-10.2	0.908962	2.72687
1477010451499772	4.46139	-10.0353	-2.66648	-1.76396	-1.01748	lidar	0.473312	4.54925	-10.0439	4.55	-10.05	0.908954	2.72685
1477010451554732	4.49673	-9.88667	-2.75666	-1.81804	-1.01347	radar	0.433841	4.63224	-9.9707	4.6	-9.9	0.909756	2.72927
1477010451609692	4.56541	-9.73648	-2.7841	-1.89272	-1.03226	lidar	0.323193	4.63755	-9.74952	4.65	-9.75	0.909752	2.72926
1477010451664722	4.60422	-9.56164	-3.03562	-1.92558	-1.00005	radar	1.5221	4.60757	-9.4335	4.7	-9.6	0.90859	2.72578
1477010451719753	4.68566	-9.41311	-3.04072	-1.99329	-1.01272	lidar	0.325311	4.74589	-9.4609	4.75	-9.45	0.908586	2.72576
1477010451774708	4.77106	-9.27364	-2.98795	-2.06185	-1.02824	radar	0.433054	4.89179	-9.39473	4.85	-9.3	1.81967	2.72952
1477010451829663	4.88079	-9.12517	-3.03996	-2.13508	-1.04471	lidar	0.291817	4.94849	-9.13867	4.95	-9.15	1.81967	2.72951
1477010451879669	4.96978	-9.00042	-3.01833	-2.19325	-1.05299	radar	0.06687	4.95209	-8.96272	5	-9.05	0.999884	1.99977
1477010451929676	5.0491	-8.8982	-2.95988	-2.2419	-1.04906	lidar	0.165362	5.04121	-8.94979	5.05	-8.95	0.999874	1.99974
1477010451984680	5.12914	-8.76613	-3.04393	-2.26599	-1.00074	radar	1.75407	5.20806	-8.88942	5.15	-8.8	1.81805	2.72708
1477010452039685	5.24934	-8.63697	-3.07071	-2.32484	-1.00442	lidar	0.0253343	5.26887	-8.63564	5.25	-8.65	1.81803	2.72705
1477010452089696	5.35458	-8.52871	-3.07296	-2.37181	-0.999261	radar	0.0419379	5.3785	-8.56768	5.35	-8.55	1.99956	1.99957
1477010452139708	5.4617	-8.42744	-3.05515	-2.41981	-0.9974	lidar	0.0110094	5.44864	-8.42738	5.45	-8.45	1.99954	1.99954
1477010452194711	5.54359	-8.32028	-2.99425	-2.43203	-0.933262	radar	2.51449	5.56465	-8.44845	5.5	-8.35	0.909045	1.81807
1477010452249714	5.62822	-8.23738	-2.85477	-2.47341	-0.92441	lidar	0.535366	5.53862	-8.24357	5.55	-8.25	0.909045	1.81808
1477010452304738	5.69401	-8.12653	-2.76521	-2.46582	-0.836252	radar	4.89705	5.64921	-8.02513	5.7	-8.1	2.72608	2.72608
1477010452359763	5.83452	-8.01041	-2.85801	-2.50959	-0.833697	lidar	0.215623	5.85094	-7.95601	5.85	-7.95	2.72606	2.72606
1477010452414768	5.91842	-7.90704	-2.75411	-2.51084	-0.764282	radar	3.09197	5.93492	-7.84119	5.95	-7.85	1.81801	1.81801
1477010452469773	6.05739	-7.79646	-2.8344	-2.54754	-0.758754	lidar	0.231199	6.05986	-7.73559	6.05	-7.75	1.81802	1.81801
1477010452524779	6.13028	-7.70019	-2.6422	-2.53856	-0.67877	radar	4.32725	6.13741	-7.63243	6.15	-7.65	1.81798	1.81798
1477010452579785	6.26164	-7.59931	-2.70404	-2.56953	-0.672288	lidar	0.189275	6.25659	-7.54336	6.25	-7.55	1.81798	1.81798
1477010452634722	6.3449	-7.51194	-2.5289	-2.56829	-0.611281	radar	2.87844	6.39143	-7.46358	6.35	-7.45	1.82027	1.82027
1477010452689660	6.46797	-7.42012	-2.57305	-2.59448	-0.603945	lidar	0.192107	6.452	-7.36418	6.45	-7.35	1.82025	1.82025
1477010452739683	6.58247	-7.33892	-2.61533	-2.61895	-0.599592	radar	0.82001	6.47916	-7.09783	6.6	-7.25	2.99862	1.99908
1477010452789706	6.72698	-7.23574	-2.75342	-2.63666	-0.586199	lidar	0.590586	6.7556	-7.14598	6.75	-7.15	2.99862	1.99908
1477010452844772	6.75167	-7.15042	-2.21189	-2.59138	-0.465543	radar	12.6614	6.68682	-6.93297	6.8	-7.05	0.908005	1.816
1477010452899838	6.87325	-7.0506	-2.31177	-2.60125	-0.449286	lidar	0.641703	6.86356	-6.94732	6.85	-6.95	0.908	1.81601
1477010452954812	7.00131	-6.97822	-2.39612	-2.62947	-0.455595	radar	0.2358	7.08741	-6.92602	7	-6.85	2.72856	1.81904
1477010453009787	7.14534	-6.86786	-2.53716	-2.63507	-0.43508	lidar	0.86743	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902
1477010453064726	7.20208	-6.79152	-2.1386	-2.60701	-0.355036	radar	6.32686	7.29976	-6.68807	7.25	-6.65	1.8202	1.8202
1477010453119666	7.33563	-6.68167	-2.29118	-2.60464	-0.331862	lidar	0.969141	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018
1477010453169672	7.50827	-6.61424	-2.72168	-2.66216	-0.396923	radar	6.2326	7.53544	-6.5372	7.5	-6.5	2.99964	0.999884
1477010453219678	7.64519	-6.52663	-2.79741	-2.67036	-0.384567	lidar	0.258922	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884
1477010453274711	7.75376	-6.45243	-2.64153	-2.67164	-0.356526	radar	0.859725	7.67559	-6.34628	7.75	-6.4	1.81709	0.908549
1477010453329744	7.87838	-6.38279	-2.63638	-2.68733	-0.353072	lidar	0.0686282	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545
